,tweet_id,favorite_count,retweet_count,created_at,source,retweeted_status,url
1895,674410619106390016,1228,484,Wed Dec 09 02:09:56 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/CZ0YaB40Hn
1896,674394782723014656,1535,596,Wed Dec 09 01:07:00 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/cAlB4XCcsi
1897,674372068062928900,867,323,Tue Dec 08 23:36:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/G4m0TFY9uc
1898,674330906434379776,577,76,Tue Dec 08 20:53:11 +0000 2015,Twitter for iPhone,Original tweet,7
1899,674318007229923329,1448,535,Tue Dec 08 20:01:55 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/7mf8XXPAZv
1900,674307341513269249,11600,7234,Tue Dec 08 19:19:32 +0000 2015,Vine - Make a Scene,Original tweet,https://t.co/SroTpI6psB
1901,674291837063053312,15086,6135,Tue Dec 08 18:17:56 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/2S6oye3XqK
1902,674271431610523648,1605,757,Tue Dec 08 16:56:51 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/3aXX6wH6it
1903,674269164442398721,922,234,Tue Dec 08 16:47:50 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/vYe9RlVz2N
1904,674265582246694913,1677,885,Tue Dec 08 16:33:36 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Pu9RhfHDEQ
1905,674262580978937856,1338,472,Tue Dec 08 16:21:41 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/gJS1qU0jP7
1906,674255168825880576,1505,582,Tue Dec 08 15:52:13 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/r6LZN1o1Gx
1907,674082852460433408,776,177,Tue Dec 08 04:27:30 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Bko5kFJYUU
1908,674075285688614912,1002,299,Tue Dec 08 03:57:26 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/7jOPktauh4
1909,674063288070742018,6511,2306,Tue Dec 08 03:09:46 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/1ZbfqAVDg6
1910,674053186244734976,3398,1349,Tue Dec 08 02:29:37 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/gQAMg5ypW5
1911,674051556661161984,1477,502,Tue Dec 08 02:23:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/YE2XDHy4Yk
1912,674045139690631169,1451,662,Tue Dec 08 01:57:39 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/t5ih0VrK02
1913,674042553264685056,740,133,Tue Dec 08 01:47:22 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/sAI6gCGZYX
1914,674038233588723717,1128,425,Tue Dec 08 01:30:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/nX8FiGRHvk
1915,674036086168010753,865,223,Tue Dec 08 01:21:40 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/jcNdw43BIP
1916,674024893172875264,1826,1274,Tue Dec 08 00:37:11 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/qzYXbyv0SJ
1917,674019345211760640,1158,310,Tue Dec 08 00:15:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/fqiEsTduEs
1918,674014384960745472,1599,672,Mon Dec 07 23:55:26 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Ac37LOe3xD
1919,674008982932058114,1227,368,Mon Dec 07 23:33:58 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/PiSXXZjDSJ
1920,673956914389192708,1990,1001,Mon Dec 07 20:07:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/nyReCVRiyd
1921,673919437611909120,1192,382,Mon Dec 07 17:38:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/cdwPTsGEAb
1922,673906403526995968,3261,1679,Mon Dec 07 16:46:21 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/t5rQHl6W8M
1923,673887867907739649,954,260,Mon Dec 07 15:32:42 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/6qYd6BNSPd
1924,673716320723169284,3134,788,Mon Dec 07 04:11:02 +0000 2015,Twitter for iPhone,Original tweet,u
1925,673715861853720576,3615,2162,Mon Dec 07 04:09:13 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/dFiaKZ9cDl
1926,673711475735838725,1057,306,Mon Dec 07 03:51:47 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/MTOOksRzvH
1927,673709992831262724,863,284,Mon Dec 07 03:45:53 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/s2ktuPQd79
1928,673708611235921920,1097,300,Mon Dec 07 03:40:24 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/kLV8zUCfc8
1929,673707060090052608,1117,405,Mon Dec 07 03:34:14 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/QyH1CaY3SM
1930,673705679337693185,1278,413,Mon Dec 07 03:28:45 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Ymg4fwKlZd
1931,673700254269775872,1469,594,Mon Dec 07 03:07:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mcPd5AFfhA
1932,673697980713705472,3878,2030,Mon Dec 07 02:58:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/lepRCaGcgw
1933,673689733134946305,1772,670,Mon Dec 07 02:25:23 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/YPsJasNVGe
1934,673688752737402881,1287,513,Mon Dec 07 02:21:29 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/jMki5GOV3y
1935,673686845050527744,1473,453,Mon Dec 07 02:13:55 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/wImU0jdx3E
1936,673680198160809984,1399,483,Mon Dec 07 01:47:30 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/GwvpQiQ7oQ
1937,673662677122719744,1276,371,Mon Dec 07 00:37:52 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/fJulMurnfj
1938,673656262056419329,731,251,Mon Dec 07 00:12:23 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/PN8hxgZ9We
1939,673636718965334016,1134,373,Sun Dec 06 22:54:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/gKlLpNzIl3
1940,673612854080196609,1617,744,Sun Dec 06 21:19:54 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/0iyItbtkr8
1941,673583129559498752,1215,380,Sun Dec 06 19:21:47 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/JpoEvgbDug
1942,673580926094458881,850,276,Sun Dec 06 19:13:01 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/H6rqZyE4NP
1943,673576835670777856,1411,581,Sun Dec 06 18:56:46 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/WlKiN3ll0w
1944,673363615379013632,1043,317,Sun Dec 06 04:49:31 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/m8r9rbcgX4
1945,673359818736984064,1483,694,Sun Dec 06 04:34:25 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/EPq0MRAraJ
1946,673355879178194945,1519,603,Sun Dec 06 04:18:46 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/0zUxlrhZrQ
1947,673352124999274496,1683,554,Sun Dec 06 04:03:51 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/az5PLGzVNJ
1948,673350198937153538,756,220,Sun Dec 06 03:56:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/RMv9EAv57u
1949,673345638550134785,2576,1323,Sun Dec 06 03:38:05 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/GpSkpN8kXS
1950,673343217010679808,991,279,Sun Dec 06 03:28:27 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/dNUbKOSiWW
1951,673342308415348736,1300,608,Sun Dec 06 03:24:51 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/w0YTuiRd1a
1952,673320132811366400,13719,8218,Sun Dec 06 01:56:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/iJABMhVidf
1953,673317986296586240,886,268,Sun Dec 06 01:48:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/juX48bWpng
1954,673295268553605120,7666,3265,Sun Dec 06 00:17:55 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/U36HYQIijg
1955,673270968295534593,1083,382,Sat Dec 05 22:41:22 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mjC0QpXGum
1956,673240798075449344,1443,755,Sat Dec 05 20:41:29 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/1euKoOvy49
1957,673213039743795200,2297,876,Sat Dec 05 18:51:11 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/CbvCUE6PFI
1958,673148804208660480,1730,650,Sat Dec 05 14:35:56 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/tA4WpkI2cw
1959,672997845381865473,2003,742,Sat Dec 05 04:36:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/dph1UHNJrg
1960,672995267319328768,975,307,Sat Dec 05 04:25:50 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/odpuqtz2Fq
1961,672988786805112832,999,302,Sat Dec 05 04:00:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/a3zYMcvbXG
1962,672984142909456390,1272,562,Sat Dec 05 03:41:37 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/81BCQAyvcs
1963,672980819271634944,1849,1034,Sat Dec 05 03:28:25 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ufHWUFA9Pu
1964,672975131468300288,1718,943,Sat Dec 05 03:05:49 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ZlcF0TIRW1
1965,672970152493887488,964,367,Sat Dec 05 02:46:02 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/eb4ta0xtnd
1966,672968025906282496,1335,562,Sat Dec 05 02:37:35 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/7CbO2eMAgJ
1967,672964561327235073,1446,658,Sat Dec 05 02:23:49 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/1ui7a1ZLTT
1968,672902681409806336,1391,520,Fri Dec 04 22:17:55 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/KpLyca3o3E
1969,672898206762672129,919,436,Fri Dec 04 22:00:08 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/i4XJEWwdsp
1970,672884426393653248,1579,855,Fri Dec 04 21:05:23 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/g5YkRqP0dg
1971,672877615439593473,1053,380,Fri Dec 04 20:38:19 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/dJHI7uC2y3
1972,672834301050937345,1336,586,Fri Dec 04 17:46:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/BIljU0zhLN
1973,672828477930868736,1274,506,Fri Dec 04 17:23:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/fvxHL6cRRs
1974,672640509974827008,989,331,Fri Dec 04 04:56:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/uNrmYDUa9M
1975,672622327801233409,1316,511,Fri Dec 04 03:43:54 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Cv7dRdcMvQ
1976,672614745925664768,1243,601,Fri Dec 04 03:13:46 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ntxsR98f3U
1977,672609152938721280,1134,399,Fri Dec 04 02:51:33 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/YAVwvNaois
1978,672604026190569472,1135,412,Fri Dec 04 02:31:10 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/xHXNaPAYRe
1979,672594978741354496,1352,623,Fri Dec 04 01:55:13 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/jyXbZ35MYz
1980,672591762242805761,968,344,Fri Dec 04 01:42:26 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/bWQ0iIcP0w
1981,672591271085670400,745,190,Fri Dec 04 01:40:29 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Pa8EmpDCuI
1982,672538107540070400,1049,378,Thu Dec 03 22:09:14 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/rSndxTL0Ap
1983,672523490734551040,653,178,Thu Dec 03 21:11:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/EH0N3dFKUi
1984,672488522314567680,1137,449,Thu Dec 03 18:52:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/rVfi6CCidK
1985,672482722825261057,1155,623,Thu Dec 03 18:29:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/LPPa3btIIt
1986,672481316919734272,727,128,Thu Dec 03 18:23:34 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mVCMemhXAP
1987,672475084225949696,1456,719,Thu Dec 03 17:58:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mYhQvAdV4f
1988,672466075045466113,1376,555,Thu Dec 03 17:23:00 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/8lKFBOQ2J5
1989,672272411274932228,6565,3491,Thu Dec 03 04:33:27 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ZICNl6tIr5
1990,672267570918129665,1528,631,Thu Dec 03 04:14:13 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/jDXxZARQIZ
1991,672264251789176834,1164,347,Thu Dec 03 04:01:02 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/TUeuaOmunV
1992,672256522047614977,2863,1603,Thu Dec 03 03:30:19 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/PoMKKnKpRd
1993,672254177670729728,1460,762,Thu Dec 03 03:21:00 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/OO6MqEbqG3
1994,672248013293752320,1753,628,Thu Dec 03 02:56:30 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/uhx5gfpx5k
1995,672245253877968896,703,162,Thu Dec 03 02:45:32 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/aCRKDaFmVr
1996,672239279297454080,908,329,Thu Dec 03 02:21:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/UHJE0UgMf7
1997,672231046314901505,1863,1042,Thu Dec 03 01:49:05 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/WH7Nzc5IBA
1998,672222792075620352,801,216,Thu Dec 03 01:16:17 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/EW4MsOrF5O
1999,672205392827572224,2300,1188,Thu Dec 03 00:07:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/yRBQF9OS7D
2000,672169685991993344,1038,379,Wed Dec 02 21:45:16 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/AjBkGTyCeO
2001,672160042234327040,880,369,Wed Dec 02 21:06:56 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/aNkkl5nH3W
2002,672139350159835138,1777,735,Wed Dec 02 19:44:43 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/0OI927mmNJ
2003,672125275208069120,2454,1173,Wed Dec 02 18:48:47 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/LquQZiZjJP
2004,672095186491711488,1014,376,Wed Dec 02 16:49:14 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ujnWy26RMe
2005,672082170312290304,957,375,Wed Dec 02 15:57:30 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/WTJtf9O8Jg
2006,672068090318987265,1317,529,Wed Dec 02 15:01:33 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/XkMtCGhr4a
2007,671896809300709376,8610,4279,Wed Dec 02 03:40:57 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/eqmkr2gmPH
2008,671891728106971137,1349,584,Wed Dec 02 03:20:45 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/dzZYx2NByW
2009,671882082306625538,3524,1414,Wed Dec 02 02:42:26 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Clg16EVy9O
2010,671879137494245376,1448,703,Wed Dec 02 02:30:43 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/vPXKSaNsbE
2011,671874878652489728,1270,576,Wed Dec 02 02:13:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/3J7wkwW4FG
2012,671866342182637568,1143,516,Wed Dec 02 01:39:53 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/FWJQ1zQLiI
2013,671855973984772097,924,462,Wed Dec 02 00:58:41 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/gpWLdbposg
2014,671789708968640512,7176,3589,Tue Dec 01 20:35:22 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/SfPQ2KeLdq
2015,671768281401958400,1211,540,Tue Dec 01 19:10:13 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/TASnD8Q08S
2016,671763349865160704,1711,949,Tue Dec 01 18:50:38 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/m9NleZ1i80
2017,671744970634719232,1367,793,Tue Dec 01 17:37:36 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/wwwYO9C9kl
2018,671743150407421952,751,237,Tue Dec 01 17:30:22 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/2IslQ8ZSc7
2019,671735591348891648,1473,778,Tue Dec 01 17:00:19 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/TON0Irzgwr
2020,671729906628341761,8649,4482,Tue Dec 01 16:37:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/DaD5SyajWt
2021,671561002136281088,13038,7437,Tue Dec 01 05:26:34 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/q6RsuOVYwU
2022,671550332464455680,930,213,Tue Dec 01 04:44:10 +0000 2015,Twitter for iPhone,Original tweet,s
2023,671547767500775424,1371,613,Tue Dec 01 04:33:59 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/f99MV0htAV
2024,671544874165002241,2018,1076,Tue Dec 01 04:22:29 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/QVaEMsB9tS
2025,671542985629241344,1106,582,Tue Dec 01 04:14:59 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/zzueJV9jCF
2026,671538301157904385,941,406,Tue Dec 01 03:56:22 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/fUuiyu2QTD
2027,671536543010570240,1195,420,Tue Dec 01 03:49:23 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/1U5Ro5FA4c
2028,671533943490011136,1033,592,Tue Dec 01 03:39:03 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/pcx8jm1J1K
2029,671528761649688577,851,265,Tue Dec 01 03:18:27 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/HwiLcDPaCi
2030,671520732782923777,1420,540,Tue Dec 01 02:46:33 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/C7dPcCUNpF
2031,671518598289059840,966,301,Tue Dec 01 02:38:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/nLQoltwEZ7
2032,671511350426865664,1631,745,Tue Dec 01 02:09:16 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/OgDF2ES3Q9
2033,671504605491109889,7143,3640,Tue Dec 01 01:42:28 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mGW5c50mPA
2034,671497587707535361,930,457,Tue Dec 01 01:14:35 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/EY1uZJUGYJ
2035,671488513339211776,1029,480,Tue Dec 01 00:38:31 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/CwUK5AIgeD
2036,671486386088865792,589,211,Tue Dec 01 00:30:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ympkwF65Dx
2037,671485057807351808,774,237,Tue Dec 01 00:24:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/CqcRagJlyS
2038,671390180817915904,1445,752,Mon Nov 30 18:07:47 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/U1mSS3Ykez
2039,671362598324076544,1127,301,Mon Nov 30 16:18:11 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/onC3uMpFF2
2040,671357843010908160,406,150,Mon Nov 30 15:59:17 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/lS1TIDagIb
2041,671355857343524864,486,116,Mon Nov 30 15:51:24 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/FoCULrC3rD
2042,671347597085433856,975,439,Mon Nov 30 15:18:34 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/svlkUlg3NH
2043,671186162933985280,750,218,Mon Nov 30 04:37:05 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/96tMaWyoWt
2044,671182547775299584,1148,353,Mon Nov 30 04:22:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/F7xwE0wmnu
2045,671166507850801152,889,360,Mon Nov 30 03:18:59 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/gFl60yFJ0w
2046,671163268581498880,1685,1137,Mon Nov 30 03:06:07 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/U7DQQdZ0mX
2047,671159727754231808,382,84,Mon Nov 30 02:52:03 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/iHLo9rGay1
2048,671154572044468225,733,225,Mon Nov 30 02:31:34 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/RcksaUrGNu
2049,671151324042559489,683,158,Mon Nov 30 02:18:39 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/NKHx0pcOii
2050,671147085991960577,686,233,Mon Nov 30 02:01:49 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/34OhVhMkVr
2051,671141549288370177,1183,671,Mon Nov 30 01:39:49 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/HYR611wiA4
2052,671138694582165504,945,416,Mon Nov 30 01:28:28 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ycVJyFFkES
2053,671134062904504320,761,199,Mon Nov 30 01:10:04 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/BHxr9O7wJY
2054,671122204919246848,3554,2596,Mon Nov 30 00:22:57 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/WzVLdSHJU7
2055,671115716440031232,1382,795,Sun Nov 29 23:57:10 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mZD7Bo7HfV
2056,671109016219725825,1164,453,Sun Nov 29 23:30:32 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/sYi2G0he4H
2057,670995969505435648,1123,300,Sun Nov 29 16:01:20 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/N9W5L7BLTm
2058,670842764863651840,24988,8981,Sun Nov 29 05:52:33 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/yfAAo1gdeY
2059,670840546554966016,607,199,Sun Nov 29 05:43:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/jBnz3MjTzX
2060,670838202509447168,1135,716,Sun Nov 29 05:34:25 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/QY5uvMmmQk
2061,670833812859932673,457,128,Sun Nov 29 05:16:59 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/459qWNnV3F
2062,670832455012716544,747,225,Sun Nov 29 05:11:35 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Hj2HtxpcSx
2063,670826280409919488,5643,4172,Sun Nov 29 04:47:03 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/XOPXCSXiUT
2064,670823764196741120,790,197,Sun Nov 29 04:37:03 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/m3ufSDwHHJ
2065,670822709593571328,623,99,Sun Nov 29 04:32:51 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/yrqGyMZhW6
2066,670815497391357952,3227,1581,Sun Nov 29 04:04:12 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/nLYruSMRe6
2067,670811965569282048,1151,276,Sun Nov 29 03:50:10 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/eYP9i9gfYn
2068,670807719151067136,1173,503,Sun Nov 29 03:33:17 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/idzH8JH06g
2069,670804601705242624,2002,984,Sun Nov 29 03:20:54 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/DM3ZP3AA7b
2070,670803562457407488,347,89,Sun Nov 29 03:16:46 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/9ZuGAmLZDR
2071,670797304698376195,746,243,Sun Nov 29 02:51:54 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/yqohZK4CL0
2072,670792680469889025,846,285,Sun Nov 29 02:33:32 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/gTy4WMXu8l
2073,670789397210615808,672,247,Sun Nov 29 02:20:29 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/RGcNPsmAfY
2074,670786190031921152,611,206,Sun Nov 29 02:07:44 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/3r7wznfuoa
2075,670783437142401025,832,406,Sun Nov 29 01:56:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/jxukeh2BeO
2076,670782429121134593,1594,796,Sun Nov 29 01:52:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/6dioUL6gcP
2077,670780561024270336,797,297,Sun Nov 29 01:45:22 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/Viu56hVhhP
2078,670778058496974848,334,74,Sun Nov 29 01:35:26 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/4g5kFdxp6g
2079,670764103623966721,1090,436,Sun Nov 29 00:39:59 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/ZfS7chSsi7
2080,670755717859713024,448,114,Sun Nov 29 00:06:39 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/F6bI9dF16E
2081,670733412878163972,978,525,Sat Nov 28 22:38:01 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/NsDIt8Z80Z
2082,670727704916926465,841,370,Sat Nov 28 22:15:21 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/SWnrQAFOtt
2083,670717338665226240,1231,509,Sat Nov 28 21:34:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/W2MCt9pTed
2084,670704688707301377,775,383,Sat Nov 28 20:43:53 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/I1lMUy1FqH
2085,670691627984359425,599,250,Sat Nov 28 19:51:59 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/eCVj2xT59V
2086,670679630144274432,759,290,Sat Nov 28 19:04:19 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/HMcD9SLOAN
2087,670676092097810432,253,44,Sat Nov 28 18:50:15 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/IAc1QCczMc
2088,670668383499735048,10899,5194,Sat Nov 28 18:19:37 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/NECxEHN5YU
2089,670474236058800128,1557,784,Sat Nov 28 05:28:09 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/7JMAHdJ6A4
2090,670468609693655041,356,87,Sat Nov 28 05:05:47 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/dupWSIpSrG
2091,670465786746662913,979,568,Sat Nov 28 04:54:34 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/2BnCLtJMxD
2092,670452855871037440,557,213,Sat Nov 28 04:03:11 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/35BcGFdEAK
2093,670449342516494336,1210,689,Sat Nov 28 03:49:14 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/cixC0M3P1e
2094,670444955656130560,6827,2034,Sat Nov 28 03:31:48 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/J5Mqn8VeYq
2095,670442337873600512,651,203,Sat Nov 28 03:21:24 +0000 2015,Twitter for iPhone,Original tweet,https://t.co/mzPoS9wCqp
